Parcel Number,Sale Date,Sale Amount,Address,Style,Year Built,Total SF,Lot Area,Appraised Value,Recording,Source Year
1011302009,01/12/2018,"$317,500","18 MONTROSE AVE, IOWA CITY",1 Story Frame,1958,1328,"8,750","$456,760",5755-863,2018
907339004,08/10/2018,"$318,000","275 HUMMINGBIRD LN, IOWA CITY",Split Level Frame,2017,1881,"12,662","$414,870",5830-183,2018
907395001,12/03/2018,"$318,000","93 CAMDEN RD, IOWA CITY",1 Story Frame,2015,1364,"9,423","$399,950",5893-711,2018
907481001,01/15/2018,"$318,000","63 COLCHESTER DR, IOWA CITY",Split Level Frame,2014,1932,"9,127","$408,610",5751-478,2018
1113427001,06/26/2018,"$318,324","1408 PHOENIX DR, IOWA CITY",2 Story Frame,2002,1860,"11,520","$407,380",5807-460,2018
907489002,06/06/2018,"$319,000","195 ARLINGTON DR, IOWA CITY",Split Level Frame,2015,1860,"8,876","$385,450",5799-800,2018
907405001,06/24/2018,"$320,000","108 CHADWICK LN, IOWA CITY",Split Level Frame,2004,1839,"10,725","$435,700",5810-733,2018
1009105008,09/27/2018,"$320,000","436 BELDON AVE, IOWA CITY",1 Story Frame,1954,2014,"15,875","$602,430",5845-765,2018
1009203002,08/01/2018,"$320,000","927 PARK RD, IOWA CITY",1 Story Frame,1955,1056,"8,050","$363,170",5828-620,2018
1016136004,10/11/2018,"$320,000","624 BROOKLAND PARK DR, IOWA CITY",1 1/2 Story Frame,1939,1620,"10,560","$438,180",5851-857,2018
1016344007,04/27/2018,"$320,000","1059 WEEBER ST, IOWA CITY",1 Story Frame,1994,1787,"8,120","$455,240",5778-679,2018
1017127012,02/22/2018,"$320,000","336 MACBRIDE RD, IOWA CITY",1 Story Frame,1972,1654,"16,100","$481,360",5763-766,2018
1018133003,05/15/2018,"$320,000","34 KEARNEY CT, IOWA CITY",1 Story Frame,2002,1679,"10,140","$433,950",5784-1,2018
1018209013,01/19/2018,"$320,000","754 GALWAY DR, IOWA CITY",1 Story Frame,2011,1424,"10,344","$408,400",5753-575,2018
1018316001,06/10/2018,"$322,000","1006 PHEASANT VALLEY ST, IOWA CITY",1 Story Frame,1995,1693,"12,480","$431,190",5795-860,2018
1016129009,06/15/2018,"$325,000","331 MELROSE CT, IOWA CITY",2 Story Frame,1923,1848,"5,885","$409,830",5801-738,2018
1016141004,04/25/2018,"$325,000","423 MELROSE CT, IOWA CITY",2 Story Frame,1927,1152,"8,260","$345,680",5784-963,2018
1113456003,06/05/2018,"$325,000","1453 LAKE SHORE DR, IOWA CITY",1 Story Frame,2012,1503,"7,998","$448,870",5796-432,2018
907337004,10/21/2018,"$326,000","209 LINDEMANN DR, IOWA CITY",1 Story Frame,2014,1374,"14,500","$414,990",5848-834,2018
1017451017,06/22/2018,"$328,000","1915 FLANIGAN CT, IOWA CITY",1 Story Frame,1993,1936,"12,150","$473,680",5808-777,2018
907395005,05/25/2018,"$329,900","55 CAMDEN RD, IOWA CITY",1 Story Frame,2017,1401,"8,050","$420,240",5790-436,2018
918131002,06/11/2018,"$329,900","4604 CANTERBURY CT, IOWA CITY",1 Story Frame,1997,1873,"13,800","$444,100",5805-751,2018
1004484001,04/25/2018,"$329,900","303 WILLIS DR, IOWA CITY",1 Story Frame,1950,1324,"7,308","$457,850",5778-360,2018
1009179010,07/25/2018,"$330,000","329 RIVER ST, IOWA CITY",2 Story Frame,1916,1948,"8,890","$425,290",5819-462,2018
1023454007,07/14/2018,"$330,000","1970 SHERMAN DR, IOWA CITY",Split Foyer Frame,2016,1500,"8,000","$425,700",5824-69,2018
1009183009,09/18/2018,"$335,000","130 FERSON AVE, IOWA CITY",2 Story Frame,1917,1930,"12,000","$465,150",5841-784,2018
1015101017,05/31/2018,"$335,000","510 S GOVERNOR ST, IOWA CITY",2 Story Frame,1860,2300,"15,120","$454,100",5791-205,2018
1018201003,06/20/2018,"$335,000","3532 GALWAY CT, IOWA CITY",2 Story Frame,1994,2446,"14,000","$464,790",5805-779,2018
1113458008,02/26/2018,"$335,900","1563 DUNLEY CT, IOWA CITY",1 Story Frame,2017,1444,"10,709","$433,930",5760-857,2018
1018207006,06/01/2018,"$338,500","3744 DONEGAL CT, IOWA CITY",2 Story Frame,1999,2008,"10,656","$424,860",5812-180,2018
1002205002,08/22/2018,"$339,000","1767 QUINCENT ST, IOWA CITY",1 Story Frame,1990,1749,"12,900","$475,430",5829-176,2018
1018138003,06/29/2018,"$339,000","3411 KILLARNEY RD, IOWA CITY",Split Level Frame,2006,2270,"10,036","$452,000",5826-27,2018
1002205002,06/15/2018,"$339,900","1767 QUINCENT ST, IOWA CITY",1 Story Frame,1990,1749,"12,900","$475,430",5810-323,2018
907259015,05/22/2018,"$340,000","405 THORNBURY AVE, IOWA CITY",2 Story Frame,2006,1938,"9,154","$440,080",5788-613,2018
907485001,07/21/2018,"$340,000","229 ARLINGTON DR, IOWA CITY",2 Story Frame,2015,2149,"8,884","$462,840",5825-68,2018
1003281001,09/10/2018,"$340,000","306 VIRGINIA DR, IOWA CITY",1 Story Frame,1961,1484,"41,818","$431,640",5839-981,2018
1004203017,02/23/2018,"$340,000","852 MANITOU TRL, IOWA CITY",1 Story Frame,2007,1591,"14,468","$454,440",5761-607,2018
1015403004,11/13/2018,"$340,000","1023 MARCY ST, IOWA CITY",2 Story Brick,1900,2178,"14,250","$458,610",5859-646,2018
1018356002,11/30/2018,"$340,000","1418 WILD PRAIRIE DR, IOWA CITY",1 Story Frame,1996,1708,"10,400","$402,530",5860-23,2018
907132004,08/08/2018,"$340,200","4201 UNBRIDLED AVE, IOWA CITY",1 Story Frame,2017,1504,"10,441","$444,100",5825-731,2018
918161003,07/30/2018,"$342,000","920 ARLINGTON DR, IOWA CITY",1 Story Frame,1994,1560,"11,505","$423,810",5819-739,2018
1012176015,08/20/2018,"$346,000","94 HERON CIR, IOWA CITY",2 Story Frame,1993,2258,"19,453","$489,810",5832-336,2018
1011255004,10/15/2018,"$347,500","1005 FAIRCHILD ST, IOWA CITY",2 Story Frame,1924,2155,"12,000","$464,110",5848-257,2018
1017414001,10/12/2018,"$348,888","1111 DENBIGH DR, IOWA CITY",2 Story Frame,1981,2514,"10,332","$497,140",5846-322,2018
1113456004,08/17/2018,"$349,000","1465 LAKE SHORE DR, IOWA CITY",1 Story Frame,2012,1503,"8,224","$439,470",5833-580,2018
1113437009,02/02/2018,"$349,900","1120 WILDCAT LN, IOWA CITY",1 Story Frame,2015,1464,"13,243","$444,940",5754-781,2018
1004302003,10/01/2018,"$350,000","1036 FOSTER RD, IOWA CITY",2 Story Frame,2003,1920,"5,227","$468,340",5854-616,2018
1017435001,04/12/2018,"$350,000","1115 ESTRON ST, IOWA CITY",1 Story Frame,1976,1796,"13,007","$463,040",5784-401,2018
1018430005,07/02/2018,"$350,000","1232 DEERFIELD DR, IOWA CITY",2 Story Frame,1988,2498,"10,625","$464,020",5809-577,2018
1023458003,07/25/2018,"$350,000","1861 DICKENSON LN, IOWA CITY",1 Story Frame,2017,1448,"8,024","$458,160",5817-914,2018
918405003,04/24/2018,"$354,000","53 CHANDLER PL, IOWA CITY",1 Story Frame,1994,1801,"17,480","$486,240",5781-556,2018
1004485001,08/28/2018,"$355,000","320 WILLIS DR, IOWA CITY",1 Story Frame,1954,912,"55,757","$471,830",5832-314,2018
1112104010,09/21/2018,"$358,000","1004 RYAN CT, IOWA CITY",2 Story Frame,2009,1971,"7,580","$469,110",5840-210,2018
918109001,06/08/2018,"$359,900","4654 DRYDEN CT, IOWA CITY",2 Story Frame,2002,2243,"16,884","$482,040",5801-414,2018
1002202003,06/26/2018,"$360,000","1810 BRISTOL DR, IOWA CITY",1 Story Frame,2001,2016,"17,365","$497,920",5827-371,2018
1009103006,12/20/2018,"$360,000*M","419 FERSON AVE, IOWA CITY",2 Story Frame,1929,1637,"15,000","$547,520",5868-142,2018
1018381004,06/05/2018,"$360,000","70 QUAIL VALLEY CT, IOWA CITY",2 Story Frame,1998,2054,"14,750","$480,700",5802-36,2018
907134004,08/31/2018,"$361,000","4141 GRINDSTONE DR, IOWA CITY",Split Level Frame,2017,2237,"8,755","$473,930",5838-45,2018
1017451019,08/07/2018,"$361,000","1851 FLANIGAN CT, IOWA CITY",2 Story Frame,1993,2406,"12,150","$511,770",5824-647,2018
918177004,06/07/2018,"$362,500","4736 INVERNESS CT, IOWA CITY",2 Story Frame,1999,2204,"17,550","$488,500",5814-437,2018
1018133009,06/06/2018,"$362,500","9 KEARNEY CT, IOWA CITY",Split Level Frame,2005,2270,"10,509","$463,150",5795-172,2018
1018205002,05/30/2018,"$363,000","70 DONEGAL PL, IOWA CITY",1 Story Frame,2000,1858,"10,431","$443,340",5793-734,2018
907315003,06/25/2018,"$364,900","4149 LILLIAN ST, IOWA CITY",1 Story Frame,2017,1433,"8,683","$465,390",5821-161,2018
1003195001,06/08/2018,"$365,000","24 SAMUEL DR, IOWA CITY",2 Story Frame,1990,2735,"9,068","$522,000",5800-789,2018
1009103001,06/20/2018,"$365,000","427 FERSON AVE, IOWA CITY",2 Story Frame,1900,1568,"14,250","$466,730",5811-56,2018
1012361008,07/12/2018,"$368,600","2415 MAYFIELD RD, IOWA CITY",2 Story Frame,1961,2688,"12,000","$523,970",5821-734,2018
1018209006,08/01/2018,"$369,900","719 GALWAY DR, IOWA CITY",1 Story Frame,2007,1495,"11,363","$481,410",5821-740,2018
1112104008,05/24/2018,"$369,900","1028 RYAN CT, IOWA CITY",1 Story Frame,2011,1563,"7,437","$485,560",5804-958,2018
1014132012,06/18/2018,"$370,000","437 GARDEN ST, IOWA CITY",2 Story Frame,1900,1862,"12,000","$472,460",5805-192,2018
1001379004,06/15/2018,"$374,900","852 BLUFFWOOD DR, IOWA CITY",2 Story Frame,1987,2742,"21,675","$461,180",5800-444,2018
907131018,11/01/2018,"$375,000","4126 GRINDSTONE DR, IOWA CITY",1 Story Frame,2017,1433,"9,651","$481,400",5852-34,2018
1004354008,07/13/2018,"$379,900","905 BALL ST, IOWA CITY",1 Story Frame,2014,1204,"4,106","$457,130",5818-439,2018
1018154004,03/30/2018,"$379,900","3605 DONEGAL CT, IOWA CITY",1 Story Frame,2005,1688,"11,301","$520,540",5801-943,2018
1004284002,09/07/2018,"$382,000","816 SUGAR LOAF CIR, IOWA CITY",1 Story Frame,2012,1400,"5,500","$461,070",5837-567,2018
1015101023,07/03/2018,"$382,000","530 S GOVERNOR ST, IOWA CITY",2 Story Frame,1920,1804,"7,938","$485,910",5818-57,2018
1112105004,08/14/2018,"$382,000","1011 RYAN CT, IOWA CITY",1 Story Frame,2012,1480,"7,583","$494,300",5829-57,2018
907209005,06/05/2018,"$382,500","627 CHARISMATIC LN, IOWA CITY",1 Story Frame,2017,1551,"9,450","$482,480",5802-395,2018
1113454004,07/11/2018,"$382,500","1452 DUNLEY CT, IOWA CITY",1 Story Frame,2012,1516,"10,465","$489,870",5818-737,2018
1112129003,02/26/2018,"$384,900","4942 PRESTON LN, IOWA CITY",1 Story Frame,2017,1519,"9,584","$489,460",5760-71,2018
1011276003,11/01/2018,"$385,000","1320 ROCHESTER AVE, IOWA CITY",1 Story Brick,1965,2612,"17,920","$505,000",5854-352,2018
1018131001,09/02/2018,"$385,000","301 DUBLIN DR, IOWA CITY",1 Story Frame,2005,2052,"17,837","$569,660",5839-59,2018
1009183007,04/27/2018,"$386,000","212 FERSON AVE, IOWA CITY",1 3/4 Story Frame,1925,1931,"6,638","$536,650",5780-392,2018
907135007,08/04/2018,"$387,400","585 HANKS DR, IOWA CITY",1 Story Frame,2017,1433,"10,871","$477,720",5826-198,2018
918162004,01/26/2018,"$390,000","953 ARLINGTON DR, IOWA CITY",2 Story Frame,1996,2410,"17,556","$509,260",5756-40,2018
1014229010,08/06/2018,"$390,000","508 S SUMMIT ST, IOWA CITY",2 Story Frame,1900,2684,"9,280","$584,540",5823-211,2018
1018341011,11/02/2018,"$390,000","1238 WILD PRAIRIE DR, IOWA CITY",2 Story Frame,2001,2772,"11,424","$521,250",5853-435,2018
1113438003,06/01/2018,"$390,000","1131 WILDCAT LN, IOWA CITY",1 Story Frame,2013,1786,"13,945","$553,960",5794-376,2018
907439004,04/12/2018,"$391,500","163 EVERSULL LN, IOWA CITY",1 Story Frame,2006,1614,"10,150","$496,480",5775-409,2018
1112104009,07/26/2018,"$395,000","1016 RYAN CT, IOWA CITY",1 Story Frame,2011,1469,"7,580","$482,390",5818-896,2018
1015101025,01/16/2018,"$399,000","405 S SUMMIT ST, IOWA CITY",2 Story Frame,1892,2373,"15,920","$502,650",5749-109,2018
918106005,03/04/2018,"$400,000","664 HUNTINGTON DR, IOWA CITY",2 Story Frame,2001,2370,"12,670","$526,190",5767-27,2018
1011411001,08/10/2018,"$400,000","2043 GLENDALE RD, IOWA CITY",2 Story Frame,1974,2665,"15,261","$561,940",5830-516,2018
1018134002,10/01/2018,"$400,000","3419 KEARNEY LN, IOWA CITY",1 Story Frame,2003,1680,"15,197","$494,040",5846-639,2018
1018140005,09/16/2018,"$400,000","3455 DONEGAL CT, IOWA CITY",1 Story Frame,2006,1693,"13,276","$532,920",5839-539,2018
918162001,09/24/2018,"$405,000","863 COVENTRY CT, IOWA CITY",2 Story Frame,1996,2815,"16,555","$505,510",5841-871,2018
1003481029,10/12/2018,"$405,500*M","925 N DODGE ST, IOWA CITY",1 Story Frame,1900,1040,"8,697","$173,320",5846-774,2018
1113437008,05/18/2018,"$409,900","1106 WILDCAT LN, IOWA CITY",Split Level Frame,2014,2430,"10,875","$545,400",5785-962,2018
1012154002,03/24/2018,"$410,000","28 VAIL CIR, IOWA CITY",2 Story Frame,2012,2772,"11,012","$548,620",5775-842,2018
1012155006,02/24/2018,"$410,000","3034 LOWER WEST BRANCH RD, IOWA CITY",2 Story Frame,2015,2342,"10,002","$564,180",5787-349,2018
1016135001,06/26/2018,"$410,000","626 BROOKLAND PARK DR, IOWA CITY",1 Story Frame,1940,1762,"72,745","$499,600",5809-846,2018
1009126006,10/18/2018,"$415,000","414 MAGOWAN AVE, IOWA CITY",2 Story Frame,1928,1581,"9,000","$553,520",5848-251,2018
1014162009,10/01/2018,"$415,000*M","1820 G ST, IOWA CITY",1 Story Frame,1900,778,"12,000","$138,640",5843-268,2018
1014183006,10/01/2018,"$415,000*M","711 S 1ST AVE, IOWA CITY",1 Story Frame,1976,912,"12,000","$168,660",5843-268,2018
1014208020,10/01/2018,"$415,000*M","1424 CENTER AVE, IOWA CITY",1 Story Frame,1940,808,"3,125","$142,740",5843-268,2018
1014381020,10/01/2018,"$415,000*M","1437 ASH ST, IOWA CITY",1 Story Frame,1954,960,"8,316","$168,210",5843-268,2018
1112129001,03/30/2018,"$419,900","4982 PRESTON LN, IOWA CITY",2 Story Frame,2017,2210,"10,890","$538,430",5769-766,2018
1113432001,06/21/2018,"$425,000","1063 LAKE SHORE DR, IOWA CITY",2 Story Frame,2014,2103,"12,894","$555,960",5805-934,2018
1009156014,09/14/2018,"$427,000","7 ROWLAND CT, IOWA CITY",2 Story Frame,1941,1912,"26,441","$577,630",5837-424,2018
1113411001,03/23/2018,"$427,000","1425 PHOENIX DR, IOWA CITY",2 Story Frame,2001,2623,"9,600","$562,980",5776-270,2018
1113435003,06/28/2018,"$427,000","1277 LAKE SHORE DR, IOWA CITY",1 Story Frame,2006,1835,"12,468","$573,850",5811-235,2018
1011416003,07/06/2018,"$435,000","5 GLENDALE TER, IOWA CITY",1 1/2 Story Frame,1967,2450,"20,228","$539,070",5811-802,2018
1011403011,05/25/2018,"$439,000","2029 ROCHESTER CT, IOWA CITY",2 Story Frame,1971,2512,"11,895","$525,800",5797-755,2018
1001354015,07/30/2018,"$445,000","845 CYPRESS CT, IOWA CITY",2 Story Frame,1989,2675,"19,440","$521,120",5820-192,2018
1003427002,08/24/2018,"$445,000","505 WHITING AVE, IOWA CITY",1 Story Frame,1963,1628,"26,163","$583,410",5831-480,2018
1011326002,02/07/2018,"$445,000","1301 ROCHESTER AVE, IOWA CITY",2 Story Brick,1928,2368,"11,040","$600,660",5755-1,2018
1018340002,06/07/2018,"$448,000","1213 WILD PRAIRIE DR, IOWA CITY",2 Story Frame,2002,2650,"15,416","$548,850",5811-70,2018
907340007,02/28/2018,"$449,000","220 PINE GROVE LN, IOWA CITY",1 Story Frame,2017,1938,"18,033","$594,960",5763-789,2018
1004349008,05/23/2018,"$450,000","743 WALKER CIR, IOWA CITY",2 Story Frame,2011,1988,"5,662","$580,370",5791-461,2018
1011393004,05/08/2018,"$455,000","1164 E COURT ST, IOWA CITY",1 1/2 Story Frame,1900,2016,"9,720","$475,900",5782-871,2018
1011417002,04/30/2018,"$459,000","2 GLENDALE CIR, IOWA CITY",2 Story Brick,1964,3511,"27,250","$656,070",5788-950,2018
1009131009,12/13/2018,"$465,000","313 HUTCHINSON AVE, IOWA CITY",1 1/2 Story Frame,1941,1781,"12,000","$518,050",5864-359,2018
1016131005,05/30/2018,"$465,000","5 MELROSE CIR, IOWA CITY",2 Story Frame,1925,3730,"24,793","$1,085,430",5794-103,2018
1007302009,06/28/2018,"$480,000","449 BUTTERNUT LN, IOWA CITY",2 Story Frame,1996,2756,"65,427","$756,730",5813-457,2018
907136005,12/10/2018,"$486,000","4129 BARBARO AVE, IOWA CITY",1 Story Frame,2016,1794,"9,035","$614,980",5864-156,2018
1018160002,06/01/2018,"$488,000","3320 LIMERICK LN, IOWA CITY",1 Story Frame,2016,1826,"8,818","$619,310",5791-994,2018
907136006,07/03/2018,"$498,000","4115 BARBARO AVE, IOWA CITY",2 Story Frame,2017,2363,"9,035","$567,220",5822-156,2018
907134003,03/01/2018,"$499,000","4125 GRINDSTONE DR, IOWA CITY",1 Story Frame,2017,2312,"10,418","$625,800",5765-560,2018
1004354011,06/04/2018,"$499,000","1779 FOSTER RD, IOWA CITY",2 Story Frame,2016,2040,"3,359","$688,570",5792-331,2018
918280007,03/08/2018,"$499,900","681 SHERWOOD DR, IOWA CITY",1 Story Frame,2016,1964,"15,537","$657,960",5765-306,2018
1005404001,10/08/2018,"$500,000","770 BARBER PL, IOWA CITY",1 Story Brick,2012,2103,"53,177","$729,080",5849-416,2018
1018345004,11/29/2018,"$500,000","70 LARKSPUR CT, IOWA CITY",2 Story Frame,2003,2942,"16,602","$621,150",5859-907,2018
907363005,09/05/2018,"$505,000","936 SCOTT PARK DR, IOWA CITY",1 Story Frame,2001,2405,"31,302","$697,220",5839-474,2018
1007237009,03/31/2018,"$505,000","989 KENNEDY PKWY, IOWA CITY",2 Story Frame,2015,2570,"12,775","$629,420",5772-31,2018
1007235004,06/25/2018,"$508,000","1252 EAGLE PL, IOWA CITY",1 Story Frame,2015,1999,"10,488","$674,650",5811-738,2018
918280009,06/06/2018,"$509,000","657 SHERWOOD DR, IOWA CITY",2 Story Frame,2014,3007,"16,323","$654,240",5800-313,2018
1007379003,01/16/2018,"$510,000","145 KENNEDY PKWY, IOWA CITY",Split Level Frame,1992,2177,"44,431","$644,220",5754-534,2018
1007237008,10/02/2018,"$517,000","967 KENNEDY PKWY, IOWA CITY",2 Story Frame,2017,2604,"11,366","$647,060",5847-785,2018
1001354004,06/28/2018,"$525,000","823 BLUFFWOOD DR, IOWA CITY",2 Story Frame,1989,3468,"13,590","$688,230",5820-377,2018
1009108001,04/28/2018,"$525,000","213 MCLEAN ST, IOWA CITY",2 Story Frame,1923,2790,"12,000","$736,980",5784-788,2018
1112207010,06/21/2018,"$529,900","1384 AVA CIR, IOWA CITY",1 Story Frame,2017,1803,"16,989","$660,610",5805-344,2018
1009130010,06/21/2018,"$535,000","712 RIVER ST, IOWA CITY",1 Story Brick,1947,2847,"12,800","$739,210",5829-590,2018
1007252016,11/28/2018,"$540,000","1031 MEADOWLARK DR, IOWA CITY",1 Story Frame,2013,2405,"10,786","$721,550",5925-249,2018
1015110010,01/15/2018,"$540,000","628 S LUCAS ST, IOWA CITY",1 Story Frame,2018,1320,"9,000","$425,440",5750-399,2018
918134005,01/25/2018,"$560,000*M","608 ARLINGTON DR, IOWA CITY",2 Story Frame,2000,3415,"19,402","$674,450",5756-461,2018
1004487004,03/23/2018,"$560,000","320 PARK RD, IOWA CITY",1 1/2 Story Frame,1938,2938,"13,800","$710,730",5779-899,2018
1007252002,05/03/2018,"$587,000","1006 ROBIN RD, IOWA CITY",2 Story Frame,2010,2972,"18,371","$798,920",5782-395,2018
1010126001,02/07/2018,"$595,000","834 N JOHNSON ST, IOWA CITY",1 Story Frame,1854,2328,"48,352","$744,960",5754-569,2018
1007304001,03/15/2018,"$630,000","482 BUTTERNUT LN, IOWA CITY",2 Story Frame,1999,2819,"45,738","$819,240",5770-860,2018
918277018,08/07/2018,"$640,000","4132 KILBURNIE CT, IOWA CITY",2 Story Frame,2007,3248,"14,830","$729,660",5828-76,2018
1007228001,06/01/2018,"$647,500","720 KENNEDY PKWY, IOWA CITY",1 Story Frame,2008,2338,"35,004","$851,970",5792-989,2018
1009180010,09/21/2018,"$650,000","237 FERSON AVE, IOWA CITY",2 Story Brick,1937,2667,"18,000","$858,830",5843-108,2018
1007282008,06/29/2018,"$680,000","53 BURR OAK CT, IOWA CITY",2 Story Frame,2003,2744,"43,560","$919,090",5811-652,2018
1015101020,06/12/2018,"$680,000","513 S SUMMIT ST, IOWA CITY",2 Story Frame,1880,3932,"19,656","$822,680",5800-723,2018
1002256005,06/22/2018,"$725,000","1231 CORONADO LN, IOWA CITY",1 Story Frame,2015,2920,"11,603","$974,220",5807-337,2018
1007202005,04/20/2018,"$765,000","71 SUMAC CT, IOWA CITY",2 Story Frame,2003,3105,"52,272","$989,140",5780-489,2018
1007381003,09/21/2018,"$785,000","60 KENNEDY PKWY, IOWA CITY",2 Story Frame,1996,4200,"44,867","$1,314,910",5841-137,2018
1007203006,07/19/2018,"$810,000","66 CRABAPPLE CT, IOWA CITY",2 Story Frame,2004,3568,"54,102","$1,083,500",5819-434,2018
1017202001,08/09/2018,"$812,000","2070 MELROSE AVE, IOWA CITY",2 Story Brick,1952,4102,"23,530","$919,820",5829-893,2018
1009206001,06/09/2018,"$875,000","327 BLACKHAWK ST, IOWA CITY",2 Story Frame,1915,4117,"23,800","$1,247,670",5799-992,2018
1016113003,01/12/2018,"$1,000,000*M","313 MYRTLE AVE, IOWA CITY",2 Story Frame,1900,1216,"9,500","$272,840",5755-93,2018
1009180008,04/09/2018,"$1,065,000","201 FERSON AVE, IOWA CITY",2 Story Frame,2012,3929,"15,550","$1,582,290",5784-449,2018
1014355009,05/25/2023,"$60,000","1521 BROADWAY ST, IOWA CITY",1 Story Frame,1954,1204,"6,250","$150,000",6482-625,2023
1014282006,09/04/2023,"$70,000","818 RUNDELL ST, IOWA CITY",1 1/2 Story Frame,1915,1370,"6,250","$132,160",6513-181,2023
1014354001,04/26/2023,"$70,000","1009 HIGHLAND AVE, IOWA CITY",1 Story Frame,1900,1026,"6,250","$114,650",6474-726,2023
1014261007,09/19/2023,"$100,000","1308 KIRKWOOD AVE, IOWA CITY",1 Story Frame,1940,432,"6,250","$104,620",6523-47,2023
1014304002,10/18/2023,"$120,000","1330 LOWER MUSCATINE RD, IOWA CITY",1 Story Frame,1900,1030,"10,900","$185,850",6523-707,2023
1014344001,01/04/2023,"$135,000","1303 LUKIRK ST, IOWA CITY",1 Story Frame,1900,704,"6,250","$143,780",6458-83,2023
1023185005,06/03/2023,"$137,500","2301 HOLLYWOOD BLVD, IOWA CITY",1 Story Frame,1960,936,"7,500","$183,200",6497-498,2023
1014116001,09/27/2023,"$140,000","603 S 1ST AVE, IOWA CITY",1 Story Frame,1900,540,"6,000","$124,270",6518-604,2023
1024253004,08/11/2023,"$141,000","2112 MIAMI DR, IOWA CITY",1 Story Frame,1961,864,"7,560","$158,690",6509-797,2023
1014342013,12/09/2023,"$143,000","1026 FRIENDLY AVE, IOWA CITY",1 Story Frame,1900,448,"6,250","$123,340",6534-228,2023
1014403002,09/28/2023,"$145,000","2025 G ST, IOWA CITY",1 Story Frame,1935,864,"9,000","$149,240",6523-268,2023
1023188017,11/22/2023,"$145,000","2200 CALIFORNIA AVE, IOWA CITY",1 Story Frame,1961,936,"8,000","$163,990",6531-148,2023
1014184006,11/03/2023,"$150,000","822 2ND AVE, IOWA CITY",1 1/2 Story Frame,1923,1103,"12,000","$174,210",6528-723,2023
1014381010,03/17/2023,"$150,000","1418 FRANKLIN ST, IOWA CITY",1 Story Frame,1955,672,"6,300","$146,620",6464-623,2023
1015411001,05/12/2023,"$150,000","1217 KEOKUK ST, IOWA CITY",1 Story Frame,1920,880,"6,962","$150,830",6479-83,2023
